id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
7592455,2010-01-31 06:08:00,665,5357,60.24,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7592501,2010-01-31 06:18:00,506,2060,41.01,Online Transaction,86203,ONLINE,ONLINE,00000,5814,No Error,Fast Food Restaurants,1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7592502,2010-01-31 06:19:00,506,2060,69.15,Online Transaction,94123,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7592537,2010-01-31 06:31:00,665,5357,16.37,Online Transaction,76210,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7592635,2010-01-31 07:00:00,155,5793,49.9,Online Transaction,38602,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Mastercard,Debit (Prepaid),11/2023,YES,2,15,2003-12-01,2010,No
7592854,2010-01-31 07:44:00,506,2060,37.9,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7592955,2010-01-31 08:05:00,408,2515,181.28,Online Transaction,75034,ONLINE,ONLINE,00000,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7593045,2010-01-31 08:25:00,408,2515,3.25,Online Transaction,34490,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7593397,2010-01-31 09:40:00,1963,5418,7.76,Swipe Transaction,84960,Port au Prince,Haiti,HTI00,5310,No Error,Discount Stores,1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7593452,2010-01-31 09:53:00,506,2060,122.87,Swipe Transaction,12156,Port au Prince,Haiti,HTI00,5921,No Error,"Package Stores, Beer, Wine, Liquor",1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7593459,2010-01-31 09:53:00,1963,5418,364.0,Online Transaction,3558,ONLINE,ONLINE,00000,3640,No Error,"Lighting, Fixtures, Electrical Supplies",1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7593591,2010-01-31 10:21:00,1996,4744,212.53,Online Transaction,38602,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,Visa,Credit,12/2012,NO,2,9700,2009-09-01,2017,No
7593639,2010-01-31 10:29:00,1996,4744,29.65,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,Visa,Credit,12/2012,NO,2,9700,2009-09-01,2017,No
7593736,2010-01-31 10:48:00,665,5357,3.2,Online Transaction,61738,ONLINE,ONLINE,00000,5094,No Error,Precious Stones and Metals,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7594004,2010-01-31 11:45:00,1996,4744,70.53,Online Transaction,32858,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,Visa,Credit,12/2012,NO,2,9700,2009-09-01,2017,No
7594487,2010-01-31 13:26:00,506,2060,229.0,Online Transaction,52923,ONLINE,ONLINE,00000,3504,No Error,Gardening Supplies,1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7594592,2010-01-31 13:47:00,1996,4744,25.86,Online Transaction,45021,ONLINE,ONLINE,00000,4131,No Error,Bus Lines,1.0,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,Visa,Credit,12/2012,NO,2,9700,2009-09-01,2017,No
7594632,2010-01-31 13:57:00,665,5357,110.89,Online Transaction,13523,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7596358,2010-02-01 05:12:00,1996,4744,1.03,Online Transaction,81477,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,Visa,Credit,12/2012,NO,2,9700,2009-09-01,2017,No
7596362,2010-02-01 05:25:00,408,2515,26.53,Online Transaction,81833,ONLINE,ONLINE,00000,5912,Insufficient Balance,Drug Stores and Pharmacies,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7596423,2010-02-01 06:09:00,1963,5418,148.8,Online Transaction,34490,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7596796,2010-02-01 07:27:00,408,2515,117.57,Online Transaction,38676,ONLINE,ONLINE,00000,5816,No Error,Digital Goods - Games,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7596878,2010-02-01 07:43:00,1963,5418,303.14,Online Transaction,48919,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7597267,2010-02-01 09:04:00,1266,2478,98.8,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,Mastercard,Debit,10/2024,YES,2,15119,2005-04-01,2011,No
7597372,2010-02-01 09:26:00,1266,2478,51.15,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,Mastercard,Debit,10/2024,YES,2,15119,2005-04-01,2011,No
7597380,2010-02-01 09:28:00,408,2515,37.27,Online Transaction,20561,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7597985,2010-02-01 11:32:00,1963,5418,59.08,Online Transaction,18215,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7598098,2010-02-01 11:58:00,665,5357,29.38,Online Transaction,67570,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7598351,2010-02-01 12:48:00,408,2515,121.98,Online Transaction,94123,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7598500,2010-02-01 13:17:00,1266,2478,132.81,Online Transaction,88459,ONLINE,ONLINE,00000,5311,Insufficient Balance,Department Stores,1.0,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,Mastercard,Debit,10/2024,YES,2,15119,2005-04-01,2011,No
7598830,2010-02-01 14:41:00,665,5357,145.45,Online Transaction,81833,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7600496,2010-02-02 05:39:00,408,2515,48.25,Online Transaction,20519,ONLINE,ONLINE,00000,5942,No Error,Book Stores,1.0,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371,31343,49537,741,3,Visa,Debit,12/2018,YES,1,22457,2006-04-01,2010,No
7600520,2010-02-02 05:58:00,1963,5418,178.67,Swipe Transaction,84960,Port au Prince,Haiti,HTI00,5310,No Error,Discount Stores,1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7600549,2010-02-02 06:07:00,665,5357,48.21,Online Transaction,88459,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Mastercard,Debit,03/2022,YES,2,11994,1999-11-01,2011,No
7600555,2010-02-02 06:08:00,1266,2478,76.43,Online Transaction,32858,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,Mastercard,Debit,10/2024,YES,2,15119,2005-04-01,2011,No
7600658,2010-02-02 06:36:00,1076,1021,20.88,Online Transaction,11468,ONLINE,ONLINE,00000,5970,No Error,"Artist Supply Stores, Craft Shops",1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7600677,2010-02-02 06:41:00,1076,1021,62.95,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7600942,2010-02-02 07:46:00,120,5813,89.07,Online Transaction,13523,ONLINE,ONLINE,00000,5310,Bad CVV,Discount Stores,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7601108,2010-02-02 08:23:00,1779,1214,335.31,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7601310,2010-02-02 09:01:00,1100,5964,108.41,Online Transaction,52073,ONLINE,ONLINE,00000,4722,No Error,Travel Agencies,1.0,61,73,1958,7,Male,9888 Washington Boulevard,40.72,-73.51,29337,59815,73325,573,2,Mastercard,Debit,06/2021,YES,1,14532,2009-12-01,2020,No
7601617,2010-02-02 10:04:00,1266,2478,119.6,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,Mastercard,Debit,10/2024,YES,2,15119,2005-04-01,2011,No
7601780,2010-02-02 10:41:00,1076,1021,34.21,Online Transaction,59199,ONLINE,ONLINE,00000,5814,No Error,Fast Food Restaurants,1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7602194,2010-02-02 12:07:00,138,4608,39.83,Online Transaction,18563,ONLINE,ONLINE,00000,4121,No Error,Taxicabs and Limousines,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7602518,2010-02-02 13:09:00,138,4608,109.0,Online Transaction,44795,ONLINE,ONLINE,00000,3780,No Error,Computer Network Services,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7602894,2010-02-02 14:36:00,1779,1214,87.15,Online Transaction,89069,ONLINE,ONLINE,00000,5251,No Error,Hardware Stores,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7603183,2010-02-02 15:38:00,1076,1021,1709.6,Online Transaction,39105,ONLINE,ONLINE,00000,4411,No Error,Cruise Lines,1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7603275,2010-02-02 16:00:00,1076,1021,3.93,Online Transaction,7257,ONLINE,ONLINE,00000,3260,No Error,Pottery and Ceramics,1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7603314,2010-02-02 16:07:00,1076,1021,60.43,Online Transaction,34490,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316,37342,48611,779,5,Mastercard,Debit,07/2023,YES,1,16144,2003-02-01,2011,No
7604364,2010-02-03 00:01:00,771,4986,138.0,Online Transaction,74934,ONLINE,ONLINE,00000,3596,No Error,Miscellaneous Machinery and Parts Manufacturing,1.0,44,69,1975,9,Male,919 Lafayette Drive,42.33,-122.79,18961,38661,88636,765,3,Mastercard,Debit,01/2023,YES,2,17536,2003-10-01,2010,No
7604899,2010-02-03 07:23:00,506,2060,229.0,Online Transaction,52923,ONLINE,ONLINE,00000,3504,No Error,Gardening Supplies,1.0,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,Mastercard,Debit,03/2023,YES,1,202,2004-03-01,2013,No
7605268,2010-02-03 08:39:00,1963,5418,364.0,Online Transaction,3558,ONLINE,ONLINE,00000,3640,No Error,"Lighting, Fixtures, Electrical Supplies",1.0,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137,33869,370,821,7,Visa,Debit,06/2020,YES,1,29041,2004-11-01,2008,No
7608555,2010-02-04 05:18:00,227,2512,2.85,Online Transaction,18215,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,Visa,Debit,04/2020,YES,2,52609,2006-04-01,2010,No
7608631,2010-02-04 06:10:00,227,2512,67.09,Online Transaction,34702,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,Visa,Debit,04/2020,YES,2,52609,2006-04-01,2010,No
7608681,2010-02-04 06:25:00,227,2512,19.71,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,Visa,Debit,04/2020,YES,2,52609,2006-04-01,2010,No
7609272,2010-02-04 08:39:00,1779,1214,22.66,Online Transaction,81536,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7609276,2010-02-04 08:40:00,1100,5964,94.76,Online Transaction,19363,ONLINE,ONLINE,00000,4112,No Error,Passenger Railways,1.0,61,73,1958,7,Male,9888 Washington Boulevard,40.72,-73.51,29337,59815,73325,573,2,Mastercard,Debit,06/2021,YES,1,14532,2009-12-01,2020,No
7609332,2010-02-04 08:52:00,1100,5964,2010.57,Online Transaction,47225,ONLINE,ONLINE,00000,4411,No Error,Cruise Lines,1.0,61,73,1958,7,Male,9888 Washington Boulevard,40.72,-73.51,29337,59815,73325,573,2,Mastercard,Debit,06/2021,YES,1,14532,2009-12-01,2020,No
7609398,2010-02-04 09:07:00,1779,1214,59.8,Online Transaction,48618,ONLINE,ONLINE,00000,5251,Insufficient Balance,Hardware Stores,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7609729,2010-02-04 10:23:00,120,5813,103.21,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7610104,2010-02-04 11:37:00,120,5813,166.43,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7610269,2010-02-04 12:15:00,1779,1214,127.75,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7610523,2010-02-04 13:06:00,1100,5964,7.97,Online Transaction,83271,ONLINE,ONLINE,00000,4214,No Error,Motor Freight Carriers and Trucking,1.0,61,73,1958,7,Male,9888 Washington Boulevard,40.72,-73.51,29337,59815,73325,573,2,Mastercard,Debit,06/2021,YES,1,14532,2009-12-01,2020,No
7610732,2010-02-04 13:45:00,120,5813,110.19,Online Transaction,8021,ONLINE,ONLINE,00000,5651,"Bad Card Number,Insufficient Balance",Family Clothing Stores,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7610899,2010-02-04 14:27:00,138,4608,668.02,Online Transaction,48919,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7611047,2010-02-04 14:55:00,1779,1214,63.14,Online Transaction,32858,ONLINE,ONLINE,00000,5311,Insufficient Balance,Department Stores,1.0,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,15755,32125,58712,733,2,Mastercard,Debit,02/2023,YES,2,7623,2010-02-01,2015,No
7612560,2010-02-05 04:32:00,346,3379,76.2,Online Transaction,4439,ONLINE,ONLINE,00000,5651,No Error,Family Clothing Stores,1.0,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,25249,48580,1785,687,7,Mastercard,Debit (Prepaid),12/2023,NO,2,86,2008-06-01,2010,No
7612573,2010-02-05 04:50:00,346,3379,12.03,Online Transaction,24504,ONLINE,ONLINE,00000,4214,No Error,Motor Freight Carriers and Trucking,1.0,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,25249,48580,1785,687,7,Mastercard,Debit (Prepaid),12/2023,NO,2,86,2008-06-01,2010,No
7612620,2010-02-05 05:53:00,138,4608,109.0,Online Transaction,44795,ONLINE,ONLINE,00000,3780,No Error,Computer Network Services,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7612703,2010-02-05 06:26:00,120,5813,62.86,Online Transaction,88459,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7613455,2010-02-05 09:53:00,120,5813,28.87,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7613932,2010-02-05 11:46:00,120,5813,16.32,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7614035,2010-02-05 12:12:00,120,5813,371.88,Online Transaction,65881,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,Mastercard,Debit,10/2021,YES,2,32784,2004-12-01,2008,No
7614325,2010-02-05 13:18:00,227,2512,10.01,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,Visa,Debit,04/2020,YES,2,52609,2006-04-01,2010,No
7614599,2010-02-05 14:20:00,227,2512,74.31,Online Transaction,47399,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,Visa,Debit,04/2020,YES,2,52609,2006-04-01,2010,No
7616250,2010-02-06 01:49:00,138,4608,487.0,Online Transaction,52923,ONLINE,ONLINE,00000,3504,No Error,Gardening Supplies,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7616253,2010-02-06 01:51:00,138,4608,186.18,Online Transaction,52923,ONLINE,ONLINE,00000,3504,No Error,Gardening Supplies,1.0,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,16071,32770,103262,641,4,Mastercard,Debit,04/2021,YES,1,5779,2006-09-01,2014,No
7620232,2010-02-07 06:11:00,346,3379,28.16,Online Transaction,24504,ONLINE,ONLINE,00000,4214,No Error,Motor Freight Carriers and Trucking,1.0,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,25249,48580,1785,687,7,Mastercard,Debit (Prepaid),12/2023,NO,2,86,2008-06-01,2010,No
7620464,2010-02-07 07:05:00,1511,5502,0.84,Online Transaction,3822,ONLINE,ONLINE,00000,4131,No Error,Bus Lines,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,05/2023,YES,1,19856,2007-11-01,2011,No
7620821,2010-02-07 08:21:00,148,3423,67.91,Online Transaction,82981,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,18972,38681,113190,663,5,Mastercard,Debit,03/2017,YES,2,17471,2009-06-01,2012,No
7621171,2010-02-07 09:35:00,1511,5502,230.08,Online Transaction,86286,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,05/2023,YES,1,19856,2007-11-01,2011,No
7621206,2010-02-07 09:42:00,1511,5502,3.46,Online Transaction,13523,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,05/2023,YES,1,19856,2007-11-01,2011,No
7621358,2010-02-07 10:11:00,148,3423,58.7,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,18972,38681,113190,663,5,Mastercard,Debit,03/2017,YES,2,17471,2009-06-01,2012,No
7621657,2010-02-07 11:17:00,1511,5502,110.65,Online Transaction,99370,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,05/2023,YES,1,19856,2007-11-01,2011,No
